ParticipantID,Part,FilterOrder,VarianceOrder,Status,GlobalTrialNumber,PairNumber,PairVariance_px,PairVariance_pct,PairDescription,FilterPhase,FilterType,FilterRank,FilterVariance_px,FilterLatency,LayoutIndex,TrialInLayout,TargetSize,Amplitude,Direction,DirectionIndex,MovementTime,KinematicMT,EntryBasedMT,TotalTime,EffectiveAmplitude,ActualAmplitude,StartX,StartY,EndpointX,EndpointY,LastEntryX,LastEntryY,SelectionX,SelectionY,TargetX,TargetY,ReEntryCount,PeakSpeed,TrialStartTime,MovementStartTime,MovementOnsetTime,MovementOffsetTime,FirstEntryTime,LastEntryTime,SelectionTime
P10,Part A,oneEuro,Med → High → Low,completed,42,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",0,oneEuro,interp,14.2740,103.93,1,1,49.379999999999995,366.23499999999996,180,1,3.5472,1.5462,1.5475,3.5485,746.93,746.93,1122.23,411.50,375.32,415.19,414.33,409.60,375.32,415.19,389.77,411.50,1,692.0,536335.60,536336.40,536337.70,537883.90,537434.80,537883.90,539884.90
P10,Part A,oneEuro,Med → High → Low,completed,43,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",0,oneEuro,interp,14.2740,103.93,1,2,49.379999999999995,366.23499999999996,45,2,5.2443,3.2406,3.2406,5.2443,659.09,659.09,389.77,411.50,996.85,668.11,1005.61,648.00,996.85,668.11,1014.97,670.47,1,2208.4,540392.90,540409.70,540409.70,543650.30,542326.30,543650.30,545654.00
P10,Part A,oneEuro,Med → High → Low,completed,44,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",0,oneEuro,interp,14.2740,103.93,1,3,49.379999999999995,366.23499999999996,225,3,3.8831,1.8744,1.8744,3.8831,716.56,716.56,1014.97,670.47,507.64,164.42,486.52,174.83,507.64,164.42,497.03,152.53,1,1333.7,546167.80,546167.90,546167.90,548042.30,547166.60,548042.30,550051.00
P10,Part A,oneEuro,Med → High → Low,completed,45,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",0,oneEuro,interp,14.2740,103.93,1,4,49.379999999999995,366.23499999999996,90,4,3.0709,1.0689,1.0691,3.0711,666.90,666.90,497.03,152.53,765.65,762.95,778.87,772.62,765.65,762.95,756.00,777.73,1,1379.3,550554.80,550572.70,550572.90,551641.80,551134.20,551641.80,553643.80
P10,Part A,oneEuro,Med → High → Low,completed,46,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",0,oneEuro,interp,14.2740,103.93,1,5,49.379999999999995,366.23499999999996,270,5,6.9120,4.8996,4.8996,6.9120,735.86,735.86,756.00,777.73,757.32,41.87,765.07,68.10,757.32,41.87,756.00,45.27,3,864.8,554160.60,554160.70,554160.70,559060.30,555309.20,559060.30,561072.70
P10,Part A,oneEuro,Med → High → Low,completed,47,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",0,oneEuro,interp,14.2740,103.93,1,6,49.379999999999995,366.23499999999996,135,6,3.9347,1.9585,1.9233,3.9347,666.82,666.82,756.00,45.27,501.17,661.47,474.47,664.24,501.17,661.47,497.03,670.47,2,441.4,561589.30,561589.40,561589.40,563547.90,562179.40,563512.70,565524.10
P10,Part A,oneEuro,Med → High → Low,completed,48,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",0,oneEuro,interp,14.2740,103.93,1,7,49.379999999999995,366.23499999999996,315,7,3.8407,1.8392,1.8392,3.8407,733.85,733.85,497.03,670.47,1024.56,160.32,1026.02,174.61,1024.56,160.32,1014.97,152.53,1,1170.2,566040.00,566040.10,566040.10,567879.30,566987.20,567879.30,569880.80
P10,Part A,oneEuro,Med → High → Low,completed,49,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",1,exponential,interp,14.2740,156.73,0,0,82.30000000000001,349.775,0,0,2.4847,0.4820,0.4820,2.4847,341.47,341.47,756.00,411.50,1097.22,424.45,1067.16,406.57,1097.22,424.45,1105.78,411.50,0,4812.0,591055.00,591571.50,591571.50,592053.50,592053.50,592053.50,594056.20
P10,Part A,oneEuro,Med → High → Low,completed,50,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",1,exponential,interp,14.2740,156.73,0,1,82.30000000000001,349.775,180,1,5.2089,3.2077,3.2077,5.2089,695.45,695.45,1105.78,411.50,410.36,417.90,376.57,384.58,410.36,417.90,406.23,411.50,2,9898.3,594566.00,594567.20,594567.20,597774.90,595004.60,597774.90,599776.10
P10,Part A,oneEuro,Med → High → Low,completed,51,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",1,exponential,interp,14.2740,156.73,0,2,82.30000000000001,349.775,45,2,2.8421,0.8409,1.0406,3.0418,647.13,647.13,406.23,411.50,1010.30,643.61,1036.90,650.77,1010.30,643.61,1003.33,658.83,0,21734.8,600292.50,600292.50,600492.20,601333.10,601333.10,601333.10,603334.30
